example_id,query,query_id,product_id,product_locale,esci_label,small_version,large_version,split
1780126,scented wax warmers,90870,B01LOO2QZC,us,E,0,1,train
622419,curtain rod 30 spring,30846,B00MBENS70,us,E,0,1,train
798754,fc barcelona jersey,39819,B077VXM67T,us,E,1,1,train
2062337,tue dye crocs,105637,B07TPPKVN6,us,E,0,1,train
1133803,kettle for dipping hair,57369,B07FJ67QP3,us,E,0,1,train
1799432,set de sushi,91895,B01HB1KOZG,us,E,0,1,train
598844,couvre carpet car,29632,B073H6CQFW,us,E,1,1,test
1311842,maxi pads without wings,66539,B000WR8VKM,us,E,1,1,train
1780129,scented wax warmers,90870,B07SPG873F,us,E,0,1,train
2049467,travel cosmetic organizer,104985,B0943MJWYG,us,E,0,1,train
1851381,small bookshelf,94613,B01K6PLWS2,us,E,0,1,train
1410995,music earrings for women,71684,B078BCJ9LS,us,E,0,1,train
1141806,kids furry slippers,57816,B083TTCWDB,us,E,0,1,train
479957,carving knife,23466,B07NWWTVW8,us,E,0,1,train
1780120,scented wax warmers,90870,B08T21FGQ8,us,E,0,1,train
78003,24 wedge pillow,3023,B07HYMDSPQ,us,E,0,1,train
1788687,sealed plastic bags for food,91337,B074TS4XCK,us,E,1,1,test
1925759,string lights usb powered,98583,B079GSBMJB,us,E,0,1,train
509492,charge controller,24951,B0811F75H3,us,E,0,1,train
2018607,tire pressure gauge,103385,B06XBXVXM9,us,E,0,1,train
1311497,maxair fan,66524,B077BMBR5B,us,E,1,1,test
1821042,shower rods for bathroom,93011,B07P1BC7D1,us,E,0,1,train
1711685,retired not my problem anymore,87284,B08VP626LQ,us,E,0,1,train
1284434,makeup brush set,65122,B07MH1KHJ2,us,E,0,1,train
399168,boys onesie,19227,B073V5NHPD,us,E,1,1,train
1041614,iblason phone case,52564,B07XCM2HYC,us,E,0,1,train
1174997,lacoste shirts for men,59513,B0779MY2K7,us,E,1,1,test
901453,gift ideas for cat lovers $10,45208,B00I4HV3TS,us,E,0,1,train
484120,caster oil,23688,B000BNRKPY,us,E,0,1,train
1363883,minecraft figures,69251,B07XB3J6V2,us,E,0,1,train
479952,carving knife,23466,B0833NPKFH,us,E,0,1,train
1301533,marvel visionaries,66023,0785121617,us,E,0,1,test
2212017,wood chisel,113496,B085Z5WKS9,us,E,0,1,train
1780113,scented wax warmers,90870,B0987CBG8Z,us,E,0,1,train
1298304,mario kart,65840,B001GIUWX0,us,E,0,1,train
1864701,sneaker shields,95324,B07V1QKTZN,us,E,0,1,train
1034792,hydro flask coffee 20 oz,52239,B083C3SHT7,us,E,1,1,train
1353522,mickey infant pajamas,68708,B0854Q749C,us,E,1,1,train
1839986,sketch book,94006,B07FNXH8BL,us,E,0,1,train
1860391,smartphone doorknob,95107,B01KB9WM2S,us,E,1,1,test
1603712,pocket yoga pants,81685,B07K2PV294,us,E,0,1,train
1353529,mickey infant pajamas,68708,B07MC1GWMJ,us,E,1,1,train
355891,blanket french bulldog,17039,B088RMCLR4,us,E,0,1,train
174353,ak rail mount,7669,B0875TM6J7,us,E,1,1,test
1741301,router,88794,B00R2AZLD2,us,E,0,1,train
1767077,samsung galaxy s9 plus leather cases,90159,B0855GTTFS,us,E,0,1,train
454916,camper signs,22140,B07SD3W5QN,us,E,0,1,train
134037,"A windows laptop which has a webcam, access to microsoft office and a decent graphics card. A laptop which runs very quickly and efficiently",5633,B07T159Q9W,us,E,1,1,train
628065,cutting crimping tool,31140,B07YZ4QGPC,us,E,0,1,train
360220,bloves mild smackalicious sauce,17256,B089247SBB,us,E,0,1,train
1290426,mandrel tube benders,65439,B015KF1ALW,us,E,1,1,train
520462,children should not use pool without adult supervision,25560,B099WN5RR6,us,E,0,1,train
622423,curtain rod 30 spring,30846,B06XZ65W4G,us,E,0,1,train
1789404,seasonal garden flags,91370,B09833DVS5,us,E,0,1,test
1446920,nike head tie,73562,B0048KYRAC,us,E,0,1,train
484109,caster oil,23688,B074Q2B5FY,us,E,0,1,train
1427063,navy blue christmas ornaments,72495,B096F4WQ9F,us,E,0,1,train
1086056,iron man costume,54909,B00UAD7WTE,us,E,0,1,train
509493,charge controller,24951,B07STZSG9J,us,E,0,1,train
1847231,slim black christmas tree,94399,B08LML811K,us,E,1,1,train
302667,beany babies,14272,B006R64JV2,us,E,0,1,test
26190,1 ‘ velcro without adhesive for sewing,924,B0062DLDH8,us,E,1,1,train
1158201,kitchen utensil set wood,58665,B084YYJ16G,us,E,0,1,train
1150478,king cake baby doll,58279,B082KF39YL,us,E,0,1,train
1284431,makeup brush set,65122,B07NS8B99L,us,E,0,1,train
693612,dog nail clippers,34476,B07P8HZRLZ,us,E,0,1,train
1344003,merry christmas my friend ornament,68200,B07Y4S1BJ3,us,E,0,1,test
1060075,integrative multiplex without iron,53554,B002B4BSXQ,us,E,1,1,test
1613324,pool tip tool,82186,B07PY7PGDD,us,E,0,1,train
546655,clitorisl sucking,26942,B085298THY,us,E,0,1,train
1547433,pencil sharpener,78732,B003UVL3RK,us,E,0,1,train
1012685,homerun hd,51068,B01MSBCRDY,us,E,0,1,train
1784437,scrapbook paper,91107,B00NHAMTJK,us,E,1,1,test
1839976,sketch book,94006,B00QJVYCQC,us,E,0,1,train
145065,absolutely not woke shirt,6132,B092RG472K,us,E,0,1,test
112168,5 star fall season xxl shirts,4560,B07G286Q7N,us,E,1,1,train
1840015,sketch book,94006,B001PUZITC,us,E,0,1,train
833648,fly sheet 82,41645,B07VWZ9CC3,us,E,0,1,train
2154425,weber marinade packets,110401,B001SB4WQI,us,E,0,1,test
1301528,marvel visionaries,66023,0785117830,us,E,0,1,test
693608,dog nail clippers,34476,B075N83693,us,E,0,1,train
109935,4xl funny tshirts for men,4472,B078Y7Z6HZ,us,E,1,1,train
711622,dress formal for women,35424,B08F7MJYGK,us,E,0,1,train
854336,front bumper parts,42751,B0773XR3S6,us,E,0,1,train
2175674,wife beatters mens 4xl big and tall,111545,B07GZYYSK7,us,E,1,1,test
1805409,shaker bottle,92197,B08975T7HZ,us,E,0,1,test
994214,hefty kitchen trash bags,50070,B01MXEU7YM,us,E,0,1,test
2004794,thigh high plus size socks,102677,B07ZDDW9S4,us,E,0,1,train
53270,128oz lube,1957,B01LMOKE12,us,E,1,1,test
510844,charred food,25034,B007C7QPTE,us,E,1,1,train
137034,The ideal replacement would be lightweight and slim with a high quality internal processor and sound system. It would also be reasonably priced and chrome in colour.,5754,B086383HC7,us,E,0,1,train
1566539,pickled white wood stain,79754,B0000C5158,us,E,1,1,train
1788684,sealed plastic bags for food,91337,B06XG3QR1Z,us,E,1,1,test
1805419,shaker bottle,92197,B08DV9819H,us,E,0,1,test
849688,freestanding laundry hamper,42513,B07XRL2C2L,us,E,0,1,train
2197271,women's belt,112708,B07QF963ZW,us,E,0,1,train
1371222,minnesota wild 3/4 zip,69637,B07CJ2JFFX,us,E,1,1,test
772982,evening dresses for women evening party,38489,B07SJZPS8D,us,E,0,1,train
901073,gift for 2 year old boy,45185,B07MYTBV6N,us,E,1,1,train
1906707,stand white board,97525,B085NVFN6J,us,E,0,1,test
527264,christmas glasses,25921,B003OFTPFO,us,E,0,1,train
2002757,theravreath mouthwash,102567,B001ET76AI,us,E,0,1,train
383992,boombox,18462,B01NAWBY12,us,E,0,1,train
2222728,wrist cushion for computer,114057,B07C1VW6N1,us,E,0,1,train
1046156,illenium jon bellion good things fall apart,52794,B07RDKVKBQ,us,E,0,1,train
1497062,organic multivitamin without biotin,76140,B07WMX9N2D,us,E,1,1,train
1528589,parachutes,77790,B07VFBKDYN,us,E,0,1,test
711634,dress formal for women,35424,B089QGKXX3,us,E,0,1,train
568234,comferters,28053,B01JPECQF8,us,E,0,1,train
470148,carbon fiber steering wheel,22944,B07BTRJYB2,us,E,0,1,train
709965,drawing tablet pressure sensitive,35341,B07XYN3HDX,us,E,1,1,test
527266,christmas glasses,25921,B07J1L3HTR,us,E,0,1,train
647481,deer infant car seat cover,32138,B07WRTXJBJ,us,E,0,1,train
870224,fur coat for men,43591,B07TCMH694,us,E,0,1,test
1254879,loose high waist cargo pants,63652,B07QWWY3H8,us,E,1,1,test
984401,hd curved monitor,49545,B08Z66BHWW,us,E,0,1,train
1958495,tablet para niños,100242,B07RV8RXGX,us,E,1,1,test
527268,christmas glasses,25921,B07VVMV2V9,us,E,0,1,train
1008613,hole puncher single star,50844,B07VX5N6CC,us,E,0,1,train
1012675,homerun hd,51068,B08358HW8X,us,E,0,1,train
120131,60 lashes,4945,B093TXP9LW,us,E,0,1,train
1958500,tablet para niños,100242,B07VDB92S3,us,E,1,1,test
1229522,light set videography,62327,B0745B6S87,us,E,0,1,test
743471,elbow brace,36978,B07253Z16J,us,E,0,1,test
1603693,pocket yoga pants,81685,B08TBGXHZ4,us,E,0,1,train
296567,battlefield of the mind joyce meyer,13979,1455542857,us,E,0,1,train
1847077,sliding screen door,94393,B07JQ91WV7,us,E,1,1,train
994225,hefty kitchen trash bags,50070,B00HNW8CXA,us,E,0,1,test
711649,dress formal for women,35424,B081YM7HT7,us,E,0,1,train
305352,beautyrest mattress,14421,B07RNM6XZM,us,E,0,1,train
8323,- he’s just not that into you,276,B0024R1QU0,us,E,0,1,train
1078450,iphone video stabilizer,54525,B07BHCC3BV,us,E,0,1,train
1446911,nike head tie,73562,B07Z5Q2QP8,us,E,0,1,train
2009130,throne chairs for party cheap,102903,B08CR1YQ5V,us,E,1,1,train
1928239,stuffed elephant for baby,98718,B07Z75G7BC,us,E,0,1,train
3055,$5 items,100,B01M1NQ1CE,us,E,1,1,test
616081,cub cadet seat safety switch,30534,B007J47YK4,us,E,0,1,train
1161268,knee sleeves,58826,B085WQXN8C,us,E,0,1,train
145077,absolutely not woke shirt,6132,B09B7H32M2,us,E,0,1,test
1913434,steel-toe boots,97897,B01N21HTJJ,us,E,0,1,train
814516,fish finders for boats,40648,B076W9W5LL,us,E,0,1,train
581484,cookie monster mug,28733,B07V5LHBW3,us,E,0,1,train
1850825,small aquariums,94583,B007GCGUUY,us,E,0,1,train
1629160,pray without ceasing journal,83005,B09BGM1RC7,us,E,0,1,train
901991,gifts for 2 year boy,45238,B085ZFRVM9,us,E,1,1,train
969759,hamster habitat,48782,B07CVXKCDD,us,E,0,1,train
695139,dog subscription boxes,34561,B07HP62FDJ,us,E,0,1,train
1073459,iphone 7 plus covers,54263,B075R9G314,us,E,0,1,train
146926,accessories for subaru crosstrek,6228,B07GPWYJ6Z,us,E,0,1,train
1934095,suitcases with wheels samsonits,99017,B00F9KE5UC,us,E,0,1,test
1906705,stand white board,97525,B0834HXMXQ,us,E,0,1,test
969762,hamster habitat,48782,B071NJN3N3,us,E,0,1,train
2089663,upholstery buttons,107061,B07CXYT38Y,us,E,1,1,test
1592424,plastic plates and forks,81086,B07L8N7WTX,us,E,1,1,train
787545,face sticker,39230,B00Q23DWXG,us,E,0,1,train
1284455,makeup brush set,65122,B01IT09GL6,us,E,0,1,train
1427067,navy blue christmas ornaments,72495,B07XL9KWCV,us,E,0,1,train
243358,australian shepherd harness,11235,B00ZBW1Z4M,us,E,0,1,test
1592412,plastic plates and forks,81086,B0828Y8SJ6,us,E,1,1,train
1012679,homerun hd,51068,B07V3NFFZM,us,E,0,1,train
2227001,xbox one charging station,114270,B077SN7QN3,us,E,0,1,train
1507130,outdoor security camera wireless,76672,B07T2Q7WJ5,us,E,0,1,test
849692,freestanding laundry hamper,42513,B07S3TZTJ1,us,E,0,1,train
2214761,wooden dough bowls for decor,113635,B00JRF61TS,us,E,0,1,train
2062350,tue dye crocs,105637,B078F5YFQS,us,E,0,1,train
790536,fake pregnant belly bump,39386,B07D4C11M9,us,E,0,1,train
2222716,wrist cushion for computer,114057,B07YZ59M9C,us,E,0,1,train
1180803,langire women,59816,B07MG35NZF,us,E,0,1,train
857002,fruit organic,42897,B01N057EEP,us,E,0,1,train
799299,feaux succulent plants in pots,39851,B07FZ46FNN,us,E,0,1,train
662446,dherbs products,32898,B00KLLEQGM,us,E,0,1,train
2162777,when tomorrow starts without me,110842,B096X5M88S,us,E,0,1,train
2212342,wood finish stain marker,113511,B0033PFMM0,us,E,0,1,train
418510,bubbled,20254,B000LOASYI,us,E,1,1,train
798027,faux headboard,39789,B079PLSDVK,us,E,0,1,train
490654,caucasian hat,24018,B07JW4PP6W,us,E,1,1,train
1883714,sound bar lg,96293,B06XJ18G3W,us,E,1,1,train
2248244,z scale train sets complete,115316,B007923CU2,us,E,1,1,train
104317,40mm m4 bolt,4201,B07L4GDBXM,us,E,0,1,train
1363878,minecraft figures,69251,B084B51N2R,us,E,0,1,train
639179,david archy bamboo fly,31695,B01C5414YO,us,E,0,1,train
557145,coin & button cell batteries,27481,B0002RID4G,us,E,0,1,test
1741282,router,88794,B07QXTYXF1,us,E,0,1,train
792233,fall shower curtain hooks,39469,B081NH6FQ9,us,E,1,1,train
2062340,tue dye crocs,105637,B07JWLYRHZ,us,E,0,1,train
1796257,sensitive skin sampoo for baby boy,91731,B01NAFQIJ9,us,E,0,1,train
186068,alpha chi omega,8284,B072Q6RFQC,us,E,0,1,test
1180805,langire women,59816,B07K48QQ3N,us,E,0,1,train
801583,fender electric guitar,39973,B07CTYB1WG,us,E,0,1,train
1672024,rachet cable cutters,85213,B07BNYVQNP,us,E,0,1,train
1363895,minecraft figures,69251,B00OSJQ0Y4,us,E,0,1,train
984407,hd curved monitor,49545,B07SQ3VKL5,us,E,0,1,train
2084028,une parisian,106755,B07DN8RWCS,us,E,0,1,train
1668466,quick dam,85026,B01HEVBFA6,us,E,0,1,train
728191,dyson v8 battery,36246,B082BBMWLS,us,E,0,1,train
2162785,when tomorrow starts without me,110842,B007IUZRJE,us,E,0,1,train
557135,coin & button cell batteries,27481,B08881G5BB,us,E,0,1,test
1133800,kettle for dipping hair,57369,B07SR3HSFJ,us,E,0,1,train
43500,10cc catheter syringe without needle,1555,B07KPT5KGL,us,E,0,1,train
1731186,rollator parts,88273,B00YVW4FWW,us,E,0,1,train
534083,cigarone cigarette,26282,B00XPU1Z06,us,E,1,1,train
1019844,hot tent,51443,B002V31HD8,us,E,0,1,test
186061,alpha chi omega,8284,B07MYND7P6,us,E,0,1,test
2032659,tool roll car,104113,B07QP1B6YG,us,E,0,1,train
2198643,women's sweatshirts without hoods,112783,B07G5RW9VZ,us,E,1,1,train
1400961,mp3 player without voice recorder,71187,B07VWK4FP3,us,E,1,1,test
901990,gifts for 2 year boy,45238,B082Z59K5V,us,E,1,1,train
1046145,illenium jon bellion good things fall apart,52794,B089XZWM9N,us,E,0,1,train
997743,here comes the bride sign,50271,B06XKHZKZT,us,E,0,1,train
224172,ariat,10258,B00HI6R8RC,us,E,0,1,train
1789406,seasonal garden flags,91370,B09832J4SC,us,E,0,1,test
901076,gift for 2 year old boy,45185,B004RSGAQY,us,E,1,1,train
1051576,indoor heater,53080,B07X9M8HDY,us,E,0,1,train
398285,boys clothes size 7,19184,B07X52WSN6,us,E,0,1,train
2210298,womens winter boots,113402,B00IXANQY6,us,E,0,1,train
1949805,swimming pool with slide,99831,B0000VSGU0,us,E,1,1,train
1962504,take out containers paper clear lid,100437,B06XKTZL3T,us,E,1,1,test
1599051,plumeria hair clip,81440,B01FUZ314Q,us,E,0,1,train
1864695,sneaker shields,95324,B07XCL9N2W,us,E,0,1,train
1301211,marvel lego minifigures set,66004,B07JXP6R13,us,E,1,1,test
1649361,pua pig toy,84056,B0777S94M9,us,E,0,1,train
1203587,led motion mr,60983,B008X099PQ,us,E,0,1,train
90172,30 cooler,3574,B07H49BT3H,us,E,0,1,test
411223,brithest led h11,19863,B07X3Z1SQX,us,E,0,1,train
425056,bungee cords with hooks 48 inch,20600,B07J1SYCVZ,us,E,1,1,train
289516,bath cleaner scrubber,13607,B08JPQRQGK,us,E,0,1,train
772976,evening dresses for women evening party,38489,B07STSZFCD,us,E,0,1,train
1284441,makeup brush set,65122,B082VRHTX6,us,E,0,1,train
1822325,shwartzkoff hair weigh,93079,B01DFJM61S,us,E,0,1,train
1497060,organic multivitamin without biotin,76140,B06XSD99V3,us,E,1,1,train
1078444,iphone video stabilizer,54525,B07ZSBGMJ1,us,E,0,1,train
520460,children should not use pool without adult supervision,25560,B09BCMB9M6,us,E,0,1,train
1850822,small aquariums,94583,B07XR7CLXY,us,E,0,1,train
1744386,rubber mallet,88952,B088GZ86JT,us,E,0,1,test
199748,andency grey quilt set,9019,B089YNCWP8,us,E,0,1,test
1640631,progesterone cream,83602,B0019LTGTA,us,E,0,1,train
1596259,playmobil,81287,B076696X4R,us,E,0,1,train
693589,dog nail clippers,34476,B0833RQ1J1,us,E,0,1,train
1784432,scrapbook paper,91107,B01KI4EMQA,us,E,1,1,test
622410,curtain rod 30 spring,30846,B07VJ4F2T7,us,E,0,1,train
425423,bunkbed with trundle and steps,20617,B00Q1Q83WO,us,E,0,1,train
1409362,munchkins board game,71602,B07JMHMKSQ,us,E,0,1,test
1334524,mens lakers wallet,67699,B003JORK70,us,E,0,1,train
557139,coin & button cell batteries,27481,B082BVF7W6,us,E,0,1,test
534079,cigarone cigarette,26282,B07CB7R5BS,us,E,1,1,train
2006402,thinkpad,102757,B08FB1K78W,us,E,0,1,train
355874,blanket french bulldog,17039,B08GY7GYNM,us,E,0,1,train
2154426,weber marinade packets,110401,B00CASVGL2,us,E,0,1,test
798037,faux headboard,39789,B012B11Q9O,us,E,0,1,train
2222710,wrist cushion for computer,114057,B08ZY2WFHX,us,E,0,1,train
790640,fake teeth haloween,39392,B01LZLXJ9M,us,E,0,1,train
606318,cremo shave gift set,30027,B004KFDPYO,us,E,0,1,test
1711688,retired not my problem anymore,87284,B08TH6SVBR,us,E,0,1,train
606307,cremo shave gift set,30027,B07C8XGF63,us,E,0,1,test
611700,cross click pen satin chrome with refills,30305,B07H1L9M6T,us,E,0,1,train
856974,fruit organic,42897,B08CG4VX14,us,E,0,1,train
2004798,thigh high plus size socks,102677,B08L6LFB87,us,E,0,1,train
996191,hemostats,50181,B01M4PB6R9,us,E,0,1,test
1685374,reactive glaze mug,85909,B07RJ1TQ1D,us,E,0,1,train
1913440,steel-toe boots,97897,B07HDCG4LN,us,E,0,1,train
112174,5 star fall season xxl shirts,4560,B01EG5CHCI,us,E,1,1,train
1078439,iphone video stabilizer,54525,B089CL5RMH,us,E,0,1,train
104379,40th birthday decorations,4204,B077YMHGFY,us,E,0,1,test
1346308,messy rose bun,68319,B07YDR5DSD,us,E,0,1,train
1780121,scented wax warmers,90870,B0874S7DGN,us,E,0,1,train
1741305,router,88794,B0752FD3XJ,us,E,0,1,train
501835,chain with lock,24568,B01N67GAGC,us,E,0,1,train
2029177,tolietry travel bag mens,103934,B08T9845X7,us,E,0,1,train
496993,cental vacuum edge,24320,B00CX00J2Y,us,E,0,1,train
2026549,toddler winter dresses,103806,B07J42R7XC,us,E,1,1,test
1161279,knee sleeves,58826,B07B3RXKGB,us,E,0,1,train
1203589,led motion mr,60983,B00SSBJERS,us,E,0,1,train
520466,children should not use pool without adult supervision,25560,B0089P83FW,us,E,0,1,train
177696,alesis forge drum kit,7839,B086WCNPFM,us,E,1,1,test
289524,bath cleaner scrubber,13607,B096J8HRLD,us,E,0,1,train
123257,7 inch led light bar,5103,B07GR4KC6N,us,E,0,1,train
2181178,window shuters,111845,B07Q734SXT,us,E,1,1,train
1659694,purple light,84579,B00FZSQMZO,us,E,0,1,train
90175,30 cooler,3574,B076J466WD,us,E,0,1,test
1186123,large kites for adults,60088,B08K3M5CWD,us,E,1,1,train
2198625,women's sweatshirts without hoods,112783,B08HV1MX83,us,E,1,1,train
2003880,thermostat digital,102631,B01N79FLMO,us,E,0,1,test
1398272,mouse ears,71055,B07Q58N5W9,us,E,0,1,train
207877,antibiotic ointment packets,9452,B07GPSQHB4,us,E,0,1,train
1365733,mini classic nes console,69351,B07R55QHY1,us,E,0,1,train
1232258,lightweight messenger bag for women,62479,B07GKQ14VT,us,E,0,1,test
1744391,rubber mallet,88952,B015X6J6PU,us,E,0,1,test
1117371,juice wrld,56531,B07M74X81Q,us,E,0,1,test
1445494,nike air max tailwind,73484,B07THBW18K,us,E,1,1,test
2124111,vinyl record player with speakers,108808,B089GXLTXZ,us,E,0,1,train
261620,baby shower decorations girl purple,12173,B081CJJ1Q7,us,E,0,1,train
2139177,wall sticker berr,109576,B08BWHJ7JT,us,E,0,1,train
2050560,travel size fragrance spray,105041,B0026SU7HK,us,E,0,1,train
2006401,thinkpad,102757,B08FF7J57G,us,E,0,1,train
2079050,ultrasonic cleaner,106490,B0865ZC5FJ,us,E,0,1,train
1932683,suede wallet,98949,B07FP2WYFK,us,E,0,1,test
1848007,slime kit for girls,94443,B07L8RZC3C,us,E,1,1,train
707233,dr seuss book,35187,0375871284,us,E,0,1,train
104374,40th birthday decorations,4204,B07LF1VN1K,us,E,0,1,test
798758,fc barcelona jersey,39819,B07F6PL38H,us,E,1,1,train
728187,dyson v8 battery,36246,B085M34JMP,us,E,0,1,train
1640621,progesterone cream,83602,B07SB6VLRJ,us,E,0,1,train
2002748,theravreath mouthwash,102567,B0752W2VM3,us,E,0,1,train
207882,antibiotic ointment packets,9452,B00H2T9K3K,us,E,0,1,train
996190,hemostats,50181,B01M4PDU7P,us,E,0,1,test
1784439,scrapbook paper,91107,B01KI4EMI8,us,E,1,1,test
470141,carbon fiber steering wheel,22944,B085NLQFMR,us,E,0,1,train
495273,celebrity cookbooks,24221,1984826859,us,E,0,1,train
1603703,pocket yoga pants,81685,B07XBZNR51,us,E,0,1,train
462671,canvas prints,22544,B07MZYHD17,us,E,0,1,train
1799425,set de sushi,91895,B07XL859LV,us,E,0,1,train
1850829,small aquariums,94583,B00324X5L2,us,E,0,1,train
1599058,plumeria hair clip,81440,B00YLMLOCQ,us,E,0,1,train
711629,dress formal for women,35424,B094JJXH6N,us,E,0,1,train
146935,accessories for subaru crosstrek,6228,B079K69B5L,us,E,0,1,train
578391,contact paper,28570,B07VFLDTLP,us,E,0,1,train
145078,absolutely not woke shirt,6132,B095S4BF7Y,us,E,0,1,test
1851374,small bookshelf,94613,B076X7MVVB,us,E,0,1,train
479967,carving knife,23466,B01K1JJAI2,us,E,0,1,train
2029184,tolietry travel bag mens,103934,B016M9QW2W,us,E,0,1,train
1840000,sketch book,94006,1686378262,us,E,0,1,train
2154416,weber marinade packets,110401,B00KOCA0EU,us,E,0,1,test
1949792,swimming pool with slide,99831,B08CVC7P3C,us,E,1,1,train
2157672,weighted blanket 15 lbs,110572,B07NJP9W64,us,E,0,1,train
289515,bath cleaner scrubber,13607,B08MV9F54B,us,E,0,1,train
854344,front bumper parts,42751,B007JR80I6,us,E,0,1,train
2034079,top grain apple watch,104182,B07CHWSKBW,us,E,0,1,test
1203586,led motion mr,60983,B008X099V0,us,E,0,1,train
1958491,tablet para niños,100242,B07VM866DV,us,E,1,1,test
1331975,mens diesel watches,67563,B011X3AZSO,us,E,0,1,train
2023745,toddler detangler spray,103641,B07S7BPB2Q,us,E,0,1,train
2004906,thigh strap on for sex,102683,B089RZCYKX,us,E,1,1,train
112181,5 star fall season xxl shirts,4560,B01L7B4QI2,us,E,1,1,train
1693593,red denim jacket for men,86328,B081F1XCTF,us,E,0,1,test
1174984,lacoste shirts for men,59513,B010ND06YI,us,E,1,1,test
1843780,skull plates,94210,B07VCN44SH,us,E,1,1,train
1078452,iphone video stabilizer,54525,B075S17PVB,us,E,0,1,train
527261,christmas glasses,25921,B003VK8Q20,us,E,0,1,train
224167,ariat,10258,B004FAQPHS,us,E,0,1,train
19702,1 can of pumpkin for dogs without sugar,693,B07PMFF7FW,us,E,1,1,train
1596260,playmobil,81287,B01B13A8WE,us,E,0,1,train
1922369,straight hair bundles with closure,98390,B07JCP2NV3,us,E,0,1,test
1599050,plumeria hair clip,81440,B01I4GEBQK,us,E,0,1,train
2179892,wind strip for windows,111775,B06XCK65QM,us,E,0,1,train
1693591,red denim jacket for men,86328,B07R9VLSQ7,us,E,0,1,test
462666,canvas prints,22544,B08CTGGMX5,us,E,0,1,train
1528597,parachutes,77790,B01LYWOI54,us,E,0,1,test
964330,half water gallon,48497,B0874DYL9T,us,E,0,1,train
1672034,rachet cable cutters,85213,B001BPYJO6,us,E,0,1,train
2157666,weighted blanket 15 lbs,110572,B0869PZ1K5,us,E,0,1,train
186062,alpha chi omega,8284,B07J2MSCSQ,us,E,0,1,test
1711704,retired not my problem anymore,87284,B08NWVDD8Q,us,E,0,1,train
297373,baylor 4t jersey,14016,B00S9U0G16,us,E,0,1,train
181599,all about me posters,8050,B07MCBJZTF,us,E,0,1,test
1043166,ice snow machine,52646,B08DV37TZL,us,E,0,1,train
1297871,marine radio,65815,B01N5TPXJO,us,E,0,1,train
189960,amazon alexa adapter,8497,B07VTK654B,us,E,0,1,train
812097,fire worka,40523,B07GZSCVNW,us,E,0,1,train
186070,alpha chi omega,8284,0997426446,us,E,0,1,test
641626,dc timer switch,31835,B081GBBGJ5,us,E,0,1,test
454927,camper signs,22140,B07FGRDLTN,us,E,0,1,train
622416,curtain rod 30 spring,30846,B06XQVL1QW,us,E,0,1,train
1767961,samsung not 9,90213,B07JD1RKC1,us,E,0,1,test
695136,dog subscription boxes,34561,B07NDZJ8YT,us,E,0,1,train
1038672,i pad7th generation case for girls,52432,B082KDHRCG,us,E,1,1,train
1668475,quick dam,85026,B0085S19D6,us,E,0,1,train
1788677,sealed plastic bags for food,91337,B00CQ8IXIK,us,E,1,1,test
411225,brithest led h11,19863,B07VRLMVY2,us,E,0,1,train
243363,australian shepherd harness,11235,B01HD2KFW0,us,E,0,1,test
711623,dress formal for women,35424,B097HZ4C5H,us,E,0,1,train
104368,40th birthday decorations,4204,B07ZH6KRYF,us,E,0,1,test
2212336,wood finish stain marker,113511,B07PHQCH4C,us,E,0,1,train
2165602,white buttons 2 hole,110992,B086J68LS3,us,E,0,1,train
628064,cutting crimping tool,31140,B083Q16SB6,us,E,0,1,train
19712,1 can of pumpkin for dogs without sugar,693,B01NBIFQ1Q,us,E,1,1,train
425447,bunkie board king size,20619,B079HGD429,us,E,0,1,train
1731183,rollator parts,88273,B07C8RCDQX,us,E,0,1,train
2029163,tolietry travel bag mens,103934,B08L5Z7K7S,us,E,0,1,train
1691443,rectangle surface mount sink,86215,B00590X6LG,us,E,0,1,train
689981,dog beds donut,34290,B07YQKHYZ8,us,E,0,1,test
1847079,sliding screen door,94393,B07DHSLYJC,us,E,1,1,train
1495336,oregano oil capsules,76044,B013TPHA28,us,E,0,1,train
2003874,thermostat digital,102631,B07FKPFPGG,us,E,0,1,test
1767081,samsung galaxy s9 plus leather cases,90159,B079YJPCXG,us,E,0,1,train
1284432,makeup brush set,65122,B07MVSB36Y,us,E,0,1,train
1167000,krishna rao supermarket,59121,B08186PNGC,us,E,0,1,train
1843529,skull and lips for women,94194,B07RSKCKM8,us,E,1,1,test
1522981,pant waders,77506,B09FN5LMXT,us,E,1,1,train
1843779,skull plates,94210,B07VSDPG2P,us,E,1,1,train
1076118,iphone case,54413,B07GYR8NGX,us,E,0,1,train
1778404,scagen. watches for woman,90779,B074W8CSRW,us,E,0,1,test
1789427,seasonal garden flags,91370,B07VJZ3HM3,us,E,0,1,test
622411,curtain rod 30 spring,30846,B07VFHYT52,us,E,0,1,train
1850816,small aquariums,94583,B07Y9MMD1D,us,E,0,1,train
287185,bassinet sheet,13488,B07WHMVPJJ,us,E,0,1,train
2050553,travel size fragrance spray,105041,B00P6LDQCC,us,E,0,1,train
772989,evening dresses for women evening party,38489,B071XGD5T9,us,E,0,1,train
1522973,pant waders,77506,B08C2GGL5B,us,E,1,1,train
886367,garden tools,44418,B082NLQCHW,us,E,0,1,train
1002569,high school backpack high sierra,50527,B07886T1R5,us,E,0,1,train
212700,apple corer,9684,B003AN7EW6,us,E,0,1,train
